Driver,Naked_Pace_x,Overdrive_Score,Terrain_Edge,Grid_Position,Sandbag_Delta_x,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,DRS_Active,Naked_Pace_y,Fuel_Tax,Tire_Tax,DRS_Correction,Peak_Potential,Sandbag_Delta_y,Final_Baseline,Dirty_Air_Tax,Slipstream_Delta,chassis_score,power_score,clipping_risk
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:23:19.244000,27,0 days 00:01:59.570000,5.0,1.0,,0 days 00:23:18.171000,0 days 00:00:23.786000,0 days 00:00:47.992000,0 days 00:00:47.792000,0 days 00:21:43.460000,0 days 00:22:31.452000,0 days 00:23:19.244000,212.0,199.0,,207.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 00:21:19.674000,2024-12-06 13:09:01.186,1,,False,,False,False,0,116.2055,3.0195000000000003,0.2249999999999999,0.0,83.14719999999998,33.05830000000002,116.1655,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:28:34.042000,27,0 days 00:01:25.568000,7.0,2.0,,,0 days 00:00:17.738000,0 days 00:00:36.766000,0 days 00:00:31.064000,0 days 00:27:26.212000,0 days 00:28:02.978000,0 days 00:28:34.042000,288.0,324.0,217.0,328.0,True,MEDIUM,7.0,False,Haas F1 Team,0 days 00:27:08.474000,2024-12-06 13:14:49.986,1,,False,,False,True,1,83.07569999999998,2.9073,0.315,0.85,83.07569999999998,0.0,83.01969999999999,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:30:35.330000,27,0 days 00:02:01.288000,8.0,2.0,,,0 days 00:00:23.546000,0 days 00:00:49.953000,0 days 00:00:47.789000,0 days 00:28:57.588000,0 days 00:29:47.541000,0 days 00:30:35.330000,233.0,213.0,149.0,176.0,False,MEDIUM,8.0,False,Haas F1 Team,0 days 00:28:34.042000,2024-12-06 13:16:15.554,1,,False,,False,True,1,118.80679999999998,2.8512000000000004,0.36,0.85,83.07569999999998,35.7311,118.7428,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:32:42.201000,27,0 days 00:02:06.871000,9.0,2.0,,,0 days 00:00:27.240000,0 days 00:00:55.516000,0 days 00:00:44.115000,0 days 00:31:02.570000,0 days 00:31:58.086000,0 days 00:32:42.201000,170.0,168.0,220.0,136.0,False,MEDIUM,9.0,False,Haas F1 Team,0 days 00:30:35.330000,2024-12-06 13:18:16.842,1,,False,,False,True,0,123.55089999999998,2.7951,0.4049999999999999,0.0,83.07569999999998,40.4752,123.47889999999998,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:34:07.618000,27,0 days 00:01:25.417000,10.0,2.0,,,0 days 00:00:17.641000,0 days 00:00:36.811000,0 days 00:00:30.965000,0 days 00:32:59.842000,0 days 00:33:36.653000,0 days 00:34:07.618000,288.0,318.0,216.0,324.0,True,MEDIUM,10.0,False,Haas F1 Team,0 days 00:32:42.201000,2024-12-06 13:20:23.713,1,,False,,False,True,1,82.95799999999998,2.7390000000000003,0.4499999999999999,0.85,82.95799999999998,0.0,82.87799999999999,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:35:41.897000,27,0 days 00:01:34.279000,11.0,2.0,,0 days 00:35:40.787000,0 days 00:00:18.460000,0 days 00:00:39.654000,0 days 00:00:36.165000,0 days 00:34:26.078000,0 days 00:35:05.732000,0 days 00:35:41.897000,273.0,278.0,,294.0,False,MEDIUM,11.0,False,Haas F1 Team,0 days 00:34:07.618000,2024-12-06 13:21:49.130,1,,False,,False,False,1,91.83109999999998,2.6829,0.495,0.85,82.95799999999998,8.873099999999994,91.74309999999998,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:47:46.479000,27,0 days 00:01:23.979000,13.0,3.0,,,0 days 00:00:17.338000,0 days 00:00:36.174000,0 days 00:00:30.467000,0 days 00:46:39.838000,0 days 00:47:16.012000,0 days 00:47:46.479000,290.0,322.0,218.0,326.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:46:22.500000,2024-12-06 13:34:04.012,1,,False,,False,True,1,81.97429999999999,2.5707000000000004,0.164,0.85,81.97429999999999,0.0,81.87029999999999,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:50:01.421000,27,0 days 00:02:14.942000,14.0,3.0,,0 days 00:50:00.358000,0 days 00:00:24.448000,0 days 00:00:59.495000,0 days 00:00:50.999000,0 days 00:48:10.927000,0 days 00:49:10.422000,0 days 00:50:01.421000,185.0,171.0,,158.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:47:46.479000,2024-12-06 13:35:27.991,1,,False,,False,False,0,132.0614,2.5146,0.246,0.0,81.97429999999999,50.08710000000001,131.9494,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:52:16.559000,27,0 days 00:02:15.138000,15.0,4.0,0 days 00:50:16.442000,,0 days 00:00:46.208000,0 days 00:00:48.847000,0 days 00:00:40.083000,0 days 00:50:47.629000,0 days 00:51:36.476000,0 days 00:52:16.559000,222.0,191.0,224.0,219.0,False,SOFT,1.0,False,Haas F1 Team,0 days 00:50:01.421000,2024-12-06 13:37:42.933,1,,False,,False,False,0,132.47750000000002,2.4585,0.082,0.0,81.97429999999999,50.50320000000004,132.35750000000002,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:53:40.627000,27,0 days 00:01:24.068000,16.0,4.0,,,0 days 00:00:17.315000,0 days 00:00:36.140000,0 days 00:00:30.613000,0 days 00:52:33.874000,0 days 00:53:10.014000,0 days 00:53:40.627000,290.0,321.0,218.0,327.0,False,SOFT,2.0,False,Haas F1 Team,0 days 00:52:16.559000,2024-12-06 13:39:58.071,1,,False,,False,True,1,82.23159999999999,2.4024,0.164,0.85,82.23159999999999,0.0,82.10359999999999,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:55:16.440000,27,0 days 00:01:35.813000,17.0,4.0,,0 days 00:55:15.311000,0 days 00:00:18.855000,0 days 00:00:40.952000,0 days 00:00:36.006000,0 days 00:53:59.482000,0 days 00:54:40.434000,0 days 00:55:16.440000,267.0,268.0,,269.0,False,SOFT,3.0,False,Haas F1 Team,0 days 00:53:40.627000,2024-12-06 13:41:22.139,1,,False,,False,False,1,93.9507,2.3463,0.246,0.85,82.23159999999999,11.719100000000012,93.8147,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 01:03:18.377000,27,0 days 00:01:28.926000,19.0,5.0,,,0 days 00:00:18.251000,0 days 00:00:38.228000,0 days 00:00:32.447000,0 days 01:02:07.702000,0 days 01:02:45.930000,0 days 01:03:18.377000,285.0,295.0,214.0,301.0,False,SOFT,2.0,False,Haas F1 Team,0 days 01:01:49.451000,2024-12-06 13:49:30.963,1,,False,,False,True,0,86.4079,2.2341,0.164,0.0,82.23159999999999,4.176300000000012,86.2559,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 01:04:47.173000,27,0 days 00:01:28.796000,20.0,5.0,,,0 days 00:00:18.102000,0 days 00:00:38.277000,0 days 00:00:32.417000,0 days 01:03:36.479000,0 days 01:04:14.756000,0 days 01:04:47.173000,281.0,292.0,213.0,298.0,False,SOFT,3.0,False,Haas F1 Team,0 days 01:03:18.377000,2024-12-06 13:50:59.889,1,,False,,False,True,0,86.25200000000001,2.178,0.246,0.0,86.25200000000001,0.0,86.09200000000001,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 01:06:15.876000,27,0 days 00:01:28.703000,21.0,5.0,,,0 days 00:00:17.889000,0 days 00:00:38.410000,0 days 00:00:32.404000,0 days 01:05:05.062000,0 days 01:05:43.472000,0 days 01:06:15.876000,287.0,292.0,213.0,299.0,False,SOFT,4.0,False,Haas F1 Team,0 days 01:04:47.173000,2024-12-06 13:52:28.685,1,,False,,False,True,0,86.1331,2.121900000000001,0.328,0.0,86.1331,0.0,85.96509999999999,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 01:07:44.042000,27,0 days 00:01:28.166000,22.0,5.0,,,0 days 00:00:17.874000,0 days 00:00:37.702000,0 days 00:00:32.590000,0 days 01:06:33.750000,0 days 01:07:11.452000,0 days 01:07:44.042000,285.0,309.0,208.0,313.0,False,SOFT,5.0,False,Haas F1 Team,0 days 01:06:15.876000,2024-12-06 13:53:57.388,1,,False,,False,True,1,86.4202,2.0658000000000003,0.41,0.85,86.1331,0.2870999999999952,86.24419999999999,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 01:09:12.494000,27,0 days 00:01:28.452000,23.0,5.0,,,0 days 00:00:17.942000,0 days 00:00:38.141000,0 days 00:00:32.369000,0 days 01:08:01.984000,0 days 01:08:40.125000,0 days 01:09:12.494000,287.0,290.0,213.0,313.0,False,SOFT,6.0,False,Haas F1 Team,0 days 01:07:44.042000,2024-12-06 13:55:25.554,1,,False,,False,True,1,86.68029999999999,2.0097,0.492,0.85,86.1331,0.5471999999999895,86.49629999999999,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 01:10:41.049000,27,0 days 00:01:28.555000,24.0,5.0,,,0 days 00:00:17.860000,0 days 00:00:38.453000,0 days 00:00:32.242000,0 days 01:09:30.354000,0 days 01:10:08.807000,0 days 01:10:41.049000,284.0,289.0,211.0,296.0,False,SOFT,7.0,False,Haas F1 Team,0 days 01:09:12.494000,2024-12-06 13:56:54.006,1,,False,,False,True,0,85.90740000000001,1.9536,0.5740000000000001,0.0,85.90740000000001,0.0,85.71540000000002,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 01:12:09.883000,27,0 days 00:01:28.834000,25.0,5.0,,,0 days 00:00:17.954000,0 days 00:00:38.456000,0 days 00:00:32.424000,0 days 01:10:59.003000,0 days 01:11:37.459000,0 days 01:12:09.883000,,291.0,211.0,296.0,False,SOFT,8.0,False,Haas F1 Team,0 days 01:10:41.049000,2024-12-06 13:58:22.561,1,,False,,False,True,0,86.1605,1.8975,0.656,0.0,85.90740000000001,0.2530999999999892,85.9605,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 01:13:38.851000,27,0 days 00:01:28.968000,26.0,5.0,,,0 days 00:00:17.832000,0 days 00:00:38.421000,0 days 00:00:32.715000,0 days 01:12:27.715000,0 days 01:13:06.136000,0 days 01:13:38.851000,286.0,294.0,210.0,301.0,False,SOFT,9.0,False,Haas F1 Team,0 days 01:12:09.883000,2024-12-06 13:59:51.395,1,,False,,False,True,0,86.26859999999999,1.8414,0.738,0.0,85.90740000000001,0.3611999999999824,86.0606,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 01:15:57.872000,27,0 days 00:02:19.021000,27.0,5.0,,,0 days 00:00:20.388000,0 days 00:00:52.771000,0 days 00:01:05.862000,0 days 01:13:59.239000,0 days 01:14:52.010000,0 days 01:15:57.872000,266.0,159.0,58.0,165.0,False,SOFT,10.0,False,Haas F1 Team,0 days 01:13:38.851000,2024-12-06 14:01:20.363,1,,False,,False,True,0,136.29569999999998,1.7853,0.8200000000000001,0.0,86.1605,50.13519999999998,136.07969999999997,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 01:17:59.877000,27,0 days 00:02:02.005000,28.0,5.0,,0 days 01:17:58.812000,0 days 00:00:40.538000,0 days 00:00:41.956000,0 days 00:00:39.511000,0 days 01:16:38.410000,0 days 01:17:20.366000,0 days 01:17:59.877000,267.0,249.0,,253.0,False,SOFT,11.0,False,Haas F1 Team,0 days 01:15:57.872000,2024-12-06 14:03:39.384,1,,False,,False,False,1,120.10379999999998,1.7292,0.902,0.85,86.26859999999999,33.835199999999986,119.87979999999996,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 00:16:19.255000,30,0 days 00:01:25.537000,2.0,1.0,,,0 days 00:00:17.690000,0 days 00:00:36.660000,0 days 00:00:31.187000,0 days 00:15:11.408000,0 days 00:15:48.068000,0 days 00:16:19.255000,289.0,322.0,218.0,330.0,True,MEDIUM,2.0,True,RB,0 days 00:14:53.718000,2024-12-06 13:02:35.230,1,,False,,False,True,1,82.9892,3.1878,0.09,0.85,82.9892,0.0,82.97319999999999,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 00:18:40.502000,30,0 days 00:02:21.247000,3.0,1.0,,,0 days 00:00:28.219000,0 days 00:01:01.114000,0 days 00:00:51.914000,0 days 00:16:47.474000,0 days 00:17:48.588000,0 days 00:18:40.502000,114.0,192.0,137.0,141.0,False,MEDIUM,3.0,True,RB,0 days 00:16:19.255000,2024-12-06 13:04:00.767,12,,False,,False,True,0,137.86030000000002,3.1317000000000004,0.135,0.0,82.9892,54.87110000000003,137.83630000000002,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 00:20:47.833000,30,0 days 00:02:07.331000,4.0,1.0,,,0 days 00:00:28.005000,0 days 00:00:53.408000,0 days 00:00:45.918000,0 days 00:19:08.507000,0 days 00:20:01.915000,0 days 00:20:47.833000,186.0,272.0,218.0,142.0,False,MEDIUM,4.0,True,RB,0 days 00:18:40.502000,2024-12-06 13:06:22.014,1,,False,,False,True,0,123.9554,3.0756,0.18,0.0,82.9892,40.9662,123.9234,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 00:22:13.280000,30,0 days 00:01:25.447000,5.0,1.0,,,0 days 00:00:17.597000,0 days 00:00:36.790000,0 days 00:00:31.060000,0 days 00:21:05.430000,0 days 00:21:42.220000,0 days 00:22:13.280000,288.0,319.0,212.0,326.0,True,MEDIUM,5.0,True,RB,0 days 00:20:47.833000,2024-12-06 13:08:29.345,1,,False,,False,True,1,82.9325,3.0195000000000003,0.2249999999999999,0.85,82.9325,0.0,82.8925,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 00:24:38.596000,30,0 days 00:02:25.316000,6.0,1.0,,,0 days 00:00:31.978000,0 days 00:01:00.679000,0 days 00:00:52.659000,0 days 00:22:45.258000,0 days 00:23:45.937000,0 days 00:24:38.596000,161.0,114.0,147.0,206.0,False,MEDIUM,6.0,True,RB,0 days 00:22:13.280000,2024-12-06 13:09:54.792,1,,False,,False,True,0,141.96259999999998,2.9634,0.27,0.0,82.9325,59.030099999999976,141.91459999999998,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 00:26:55.885000,30,0 days 00:02:17.289000,7.0,1.0,,,0 days 00:00:26.263000,0 days 00:00:48.623000,0 days 00:01:02.403000,0 days 00:25:04.859000,0 days 00:25:53.482000,0 days 00:26:55.885000,194.0,259.0,218.0,249.0,False,MEDIUM,7.0,True,RB,0 days 00:24:38.596000,2024-12-06 13:12:20.108,1,,False,,False,True,0,133.9467,2.9073,0.315,0.0,82.9325,51.01419999999999,133.89069999999998,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 00:28:21.342000,30,0 days 00:01:25.457000,8.0,1.0,,,0 days 00:00:17.707000,0 days 00:00:36.761000,0 days 00:00:30.989000,0 days 00:27:13.592000,0 days 00:27:50.353000,0 days 00:28:21.342000,287.0,322.0,217.0,326.0,False,MEDIUM,8.0,True,RB,0 days 00:26:55.885000,2024-12-06 13:14:37.397,1,,False,,False,True,1,82.97579999999998,2.8512000000000004,0.36,0.85,82.97579999999998,0.0,82.91179999999999,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 00:30:06.588000,30,0 days 00:01:45.246000,9.0,1.0,,0 days 00:30:05.550000,0 days 00:00:20.638000,0 days 00:00:42.658000,0 days 00:00:41.950000,0 days 00:28:41.980000,0 days 00:29:24.638000,0 days 00:30:06.588000,258.0,276.0,,262.0,False,MEDIUM,9.0,True,RB,0 days 00:28:21.342000,2024-12-06 13:16:02.854,1,,False,,False,False,0,101.92589999999998,2.7951,0.4049999999999999,0.0,82.97579999999998,18.95010000000001,101.85389999999998,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 00:44:13.546000,30,0 days 00:01:24.503000,11.0,2.0,,,0 days 00:00:17.333000,0 days 00:00:36.438000,0 days 00:00:30.732000,0 days 00:43:06.376000,0 days 00:43:42.814000,0 days 00:44:13.546000,291.0,322.0,216.0,327.0,True,SOFT,2.0,True,RB,0 days 00:42:49.043000,2024-12-06 13:30:30.555,1,,False,,False,True,1,82.38609999999998,2.6829,0.164,0.85,82.38609999999998,0.0,82.29809999999999,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 00:46:04.262000,30,0 days 00:01:50.716000,12.0,2.0,,0 days 00:46:03.145000,0 days 00:00:21.690000,0 days 00:00:46.652000,0 days 00:00:42.374000,0 days 00:44:35.236000,0 days 00:45:21.888000,0 days 00:46:04.262000,245.0,259.0,,240.0,False,SOFT,3.0,True,RB,0 days 00:44:13.546000,2024-12-06 13:31:55.058,1,,False,,False,False,0,107.7232,2.6268,0.246,0.0,82.38609999999998,25.337100000000007,107.6272,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 00:54:30.219000,30,0 days 00:01:24.628000,14.0,3.0,,,0 days 00:00:17.382000,0 days 00:00:36.440000,0 days 00:00:30.806000,0 days 00:53:22.973000,0 days 00:53:59.413000,0 days 00:54:30.219000,290.0,320.0,215.0,326.0,False,SOFT,5.0,False,RB,0 days 00:53:05.591000,2024-12-06 13:40:47.103,1,,False,,False,True,1,82.43339999999999,2.5146,0.41,0.85,82.38609999999998,0.047300000000007,82.3214,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 00:56:13.237000,30,0 days 00:01:43.018000,15.0,3.0,,0 days 00:56:12.060000,0 days 00:00:20.072000,0 days 00:00:42.640000,0 days 00:00:40.306000,0 days 00:54:50.291000,0 days 00:55:32.931000,0 days 00:56:13.237000,260.0,274.0,,277.0,False,SOFT,6.0,False,RB,0 days 00:54:30.219000,2024-12-06 13:42:11.731,1,,False,,False,False,0,99.9475,2.4585,0.492,0.0,82.43339999999999,17.5141,99.8275,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 01:03:36.123000,30,0 days 00:01:30.512000,17.0,4.0,,,0 days 00:00:18.247000,0 days 00:00:38.999000,0 days 00:00:33.266000,0 days 01:02:23.858000,0 days 01:03:02.857000,0 days 01:03:36.123000,281.0,292.0,209.0,294.0,False,MEDIUM,2.0,False,RB,0 days 01:02:05.611000,2024-12-06 13:49:47.123,1,,False,,False,True,0,87.9557,2.3463,0.09,0.0,82.43339999999999,5.522300000000001,87.8197,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 01:05:06.448000,30,0 days 00:01:30.325000,18.0,4.0,,,0 days 00:00:18.293000,0 days 00:00:38.834000,0 days 00:00:33.198000,0 days 01:03:54.416000,0 days 01:04:33.250000,0 days 01:05:06.448000,,294.0,208.0,296.0,False,MEDIUM,3.0,False,RB,0 days 01:03:36.123000,2024-12-06 13:51:17.635,1,,False,,False,True,0,87.7798,2.2902000000000005,0.135,0.0,87.7798,0.0,87.63579999999999,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 01:06:36.683000,30,0 days 00:01:30.235000,19.0,4.0,,,0 days 00:00:18.214000,0 days 00:00:38.972000,0 days 00:00:33.049000,0 days 01:05:24.662000,0 days 01:06:03.634000,0 days 01:06:36.683000,280.0,295.0,208.0,299.0,False,MEDIUM,4.0,False,RB,0 days 01:05:06.448000,2024-12-06 13:52:47.960,1,,False,,False,True,0,87.70089999999999,2.2341,0.18,0.0,87.70089999999999,0.0,87.54889999999999,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 01:08:06.655000,30,0 days 00:01:29.972000,20.0,4.0,,,0 days 00:00:18.119000,0 days 00:00:38.608000,0 days 00:00:33.245000,0 days 01:06:54.802000,0 days 01:07:33.410000,0 days 01:08:06.655000,282.0,296.0,209.0,300.0,False,MEDIUM,5.0,False,RB,0 days 01:06:36.683000,2024-12-06 13:54:18.195,1,,False,,False,True,0,87.449,2.178,0.2249999999999999,0.0,87.449,0.0,87.289,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 01:09:36.627000,30,0 days 00:01:29.972000,21.0,4.0,,,0 days 00:00:18.163000,0 days 00:00:38.677000,0 days 00:00:33.132000,0 days 01:08:24.818000,0 days 01:09:03.495000,0 days 01:09:36.627000,283.0,293.0,208.0,301.0,False,MEDIUM,6.0,False,RB,0 days 01:08:06.655000,2024-12-06 13:55:48.167,1,,False,,False,True,0,87.4601,2.121900000000001,0.27,0.0,87.449,0.011099999999999,87.29209999999999,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 01:11:06.743000,30,0 days 00:01:30.116000,22.0,4.0,,,0 days 00:00:18.148000,0 days 00:00:38.708000,0 days 00:00:33.260000,0 days 01:09:54.775000,0 days 01:10:33.483000,0 days 01:11:06.743000,,293.0,208.0,299.0,False,MEDIUM,7.0,False,RB,0 days 01:09:36.627000,2024-12-06 13:57:18.139,1,,False,,False,True,0,87.6152,2.0658000000000003,0.315,0.0,87.449,0.1662000000000034,87.4392,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 01:12:37.520000,30,0 days 00:01:30.777000,23.0,4.0,,,0 days 00:00:18.208000,0 days 00:00:39.037000,0 days 00:00:33.532000,0 days 01:11:24.951000,0 days 01:12:03.988000,0 days 01:12:37.520000,281.0,295.0,206.0,295.0,False,MEDIUM,8.0,False,RB,0 days 01:11:06.743000,2024-12-06 13:58:48.255,1,,False,,False,True,0,88.2873,2.0097,0.36,0.0,87.4601,0.8272000000000048,88.1033,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 01:14:56.822000,30,0 days 00:02:19.302000,24.0,4.0,,,0 days 00:00:22.895000,0 days 00:00:58.335000,0 days 00:00:58.072000,0 days 01:13:00.415000,0 days 01:13:58.750000,0 days 01:14:56.822000,163.0,164.0,73.0,186.0,False,MEDIUM,9.0,False,RB,0 days 01:12:37.520000,2024-12-06 14:00:19.032,1,,False,,False,True,0,136.8234,1.9536,0.4049999999999999,0.0,87.6152,49.20819999999999,136.6314,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LAW,82.38609999999998,20.69769602278698,0.0089342906796146,244.0,59.030099999999976,0 days 01:16:58.196000,30,0 days 00:02:01.374000,25.0,4.0,,0 days 01:16:57.094000,0 days 00:00:42.797000,0 days 00:00:39.096000,0 days 00:00:39.481000,0 days 01:15:39.619000,0 days 01:16:18.715000,0 days 01:16:58.196000,284.0,289.0,,288.0,False,MEDIUM,10.0,False,RB,0 days 01:14:56.822000,2024-12-06 14:02:38.334,1,,False,,False,False,0,118.9065,1.8975,0.4499999999999999,0.0,88.2873,30.619199999999992,118.7065,3.098756097560981,10.0,1.0110208244234629,1.0177323703834185,15.939579053810181
LEC,82.04769999999999,19.723105373812537,0.0532939486061157,126.0,48.681199999999976,0 days 00:17:05.861000,16,0 days 00:01:25.438000,2.0,1.0,,,0 days 00:00:17.586000,0 days 00:00:36.863000,0 days 00:00:30.989000,0 days 00:15:58.009000,0 days 00:16:34.872000,0 days 00:17:05.861000,287.0,318.0,218.0,323.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:15:40.423000,2024-12-06 13:03:21.935,12,,False,,False,True,1,82.8902,3.1878,0.09,0.85,82.8902,0.0,82.87419999999999,2.395284552845531,0.0,1.0070730664210283,1.0152075626798192,17.396547808408197
